Worker ID,Batch ID,Batch Status,Tweet ID,Tweet Text,I-Involvement-1,I-Involvement-2,I-Involvement-3,You-Involvement-1,You-Involvement-2,You-Involvement-3,We-Involvement-1,We-Involvement-2,We-Involvement-3,I-Involvement Comment,You-Involvement Comment,We-Involvement Comment,Timestamp,Progress,Completion Status
ANONYMOUS023,4,completed,218790180721659900,"SHHHHH! He's gonna teach RT “@SamValley: Oh, God, demagogue Obama speaking about the Colorado wildfires.”",1,1,1,1,1,1,2,1,1,The tweet does not reference the speaker’s own experience or personal impact. It focuses on reacting to a political comment rather than expressing individual involvement,The tweet does not mention any close others or express relational concern. It is directed at mocking a political figure rather than referencing personal relationships,"Although the tweet mentions the Colorado wildfires, it does not express concern for the affected community or highlight collective responsibility. The focus is on mocking a political statement rather than collective involvement",2025-11-27T11:26:15.105Z,25/25,completed
ANONYMOUS023,4,completed,323892069561167900,What a sickkkkk world we live in #PrayForBoston 🙏,2,1,1,1,1,1,5,4,3,The tweet does not mention any personal impact or describe the speaker’s own experience. It expresses emotion about the situation but shows no individual involvement,"The tweet does not refer to family, friends, or specific close others. It expresses no relational concern, only a general reaction to the event","The tweet conveys a broad collective reaction by referring to the world ‘we’ live in and using #PrayForBoston, but it does not emphasize collective responsibility or specific community consequences",2025-11-27T11:27:13.934Z,25/25,completed
ANONYMOUS023,4,completed,379592468632584200,The #COFlood: apparently the only story that the world wants to cover right now,1,1,1,1,1,1,3,3,1,The tweet does not reference the speaker’s own experience or any personal impact. It is a general comment about media coverage rather than individual involvement,The tweet does not mention any close others or express relational concern. It provides no indication of relational involvement,"The tweet refers to global attention to the Colorado flood, but it does not express concern for the affected community or highlight collective responsibility. Its collective involvement is limited to commenting on media focus",2025-11-27T11:28:11.344Z,25/25,completed
ANONYMOUS023,4,completed,324740967326445600,this is the scariest and saddest thing I've ever seen #prayfortexas https://t.co/w5rBw4aNBi I can't even seeing hear this.,7,6,7,1,1,1,4,2,2,"The tweet strongly emphasizes the speaker’s own emotional reaction, describing the event as the scariest and saddest thing they have ever seen. It shows clear personal impact and individual involvement","The tweet does not mention any family members, friends, or close others. It expresses personal emotion rather than relational concern, showing no relational involvement","Although the tweet includes #prayfortexas, it does not emphasize collective consequences or shared responsibility. The focus remains on the speaker’s emotional reaction rather than on the broader community",2025-11-27T11:29:14.507Z,25/25,completed
ANONYMOUS023,4,completed,407192427561496600,Thoughts with all those involved in today's New York train derailment. http://t.co/ftgOGt28YM,1,1,1,1,2,3,5,5,3,The tweet does not mention the speaker’s own experience or any personal impact. It offers sympathy without showing individual involvement,"The tweet expresses general sympathy for those affected but does not refer to family, friends, or specific close others, so relational involvement is limited","The tweet acknowledges a broader community affected by the New York derailment and expresses collective sympathy, though it does not emphasize shared responsibility or collective action",2025-11-27T11:30:30.202Z,25/25,completed
ANONYMOUS023,4,completed,383003045933482000,Now observing a moment of silence in memory of the victims of the Colorado floods,1,1,1,1,2,3,6,6,5,The tweet does not mention the speaker’s own situation or personal impact. It expresses respect and sympathy but shows no individual involvement,The tweet shows general sympathy for victims of the floods but does not refer to any specific close others. The relational involvement is broad rather than personal,The tweet expresses strong collective involvement by acknowledging a community tragedy and participating in a shared act of remembrance. It emphasizes sympathy for the affected community rather than individual or relational concerns,2025-11-27T11:31:26.014Z,25/25,completed
ANONYMOUS023,4,completed,323908137939763200,RT @chillposts_: READ AND SPREAD!! #RT  #prayforboston 🙏 http://t.co/8Fpae9UKMi,1,1,1,1,1,1,6,5,6,"The tweet does not reference the speaker’s own experience or personal impact. It is purely a call to spread information, showing no individual involvement",The tweet does not mention any close others or express concern for specific individuals. It shows no relational involvement,"The tweet shows strong collective involvement by urging people to read and spread the message and using #prayforboston, which emphasizes shared concern and collective action",2025-11-27T11:32:27.347Z,25/25,completed
ANONYMOUS023,4,completed,329065672229404700,RT @runnersworld: Race director Dave McGillivray completed his #bostonmarathon today http://t.co/fnHGmqXK9k,1,1,1,1,1,1,3,3,1,The tweet contains no reference to the speaker’s own experience or personal impact. It simply relays information and shows no individual involvement,The tweet does not mention any close others or express relational concern. It refers to a public figure without showing personal relational involvement,"The tweet references a public event, but it does not express concern for the community or emphasize solidarity. Its collective involvement is minimal",2025-11-27T11:33:27.529Z,25/25,completed
ANONYMOUS006,5,completed,217707215602192400,#Colorado's forecast: mainly Smokey,6,4,5,6,6,6,7,7,7,An issue that could also affect me,something personally relevant to my life,tweet is related to nation more than individual,2025-11-27T06:09:20.257Z,25/25,completed
ANONYMOUS006,5,completed,216626137940504580,Today my lifelong fear of our cabin in Colorado succumbing to fire has actually become a reality.,7,7,7,6,4,4,5,5,5,"The word of ""fear"" is more related to the individual","""Our cabin"" feels like it's related to family","""cabin in Colorado""  related to the nation",2025-11-27T06:16:43.200Z,25/25,completed
ANONYMOUS006,5,completed,397124286059528200,Now they want to start Arming TSA agents after this #LAXShooting #FalseFlag #Hoax,3,3,2,5,6,4,6,6,6,more related to nation,concern of family and nation,expressing fear by using hashtags,2025-11-27T06:21:17.112Z,25/25,completed
ANONYMOUS006,5,completed,325601298768621600,"@BRSurabaya broh,ada menit diam u/ (alm) anne williams dan korban boston marathon?",1,1,1,6,6,6,4,5,4,nothing related to individuals,because it is encouraging others to act,concern about the issue's impact on the community,2025-11-27T06:24:49.343Z,25/25,completed
ANONYMOUS006,5,completed,217824186368921600,RT @ColoradoJohnQ: RT@balls_deepinpow: Colorado Springs fire http://t.co/gCsYOggt #waldocanyonfire”,1,1,1,6,6,6,4,4,4,using only hashtags is encouraging others,encouraging others by hashtags,hagstag is community related,2025-11-27T06:27:20.339Z,25/25,completed
ANONYMOUS006,5,completed,215048576332603400,Thin the Trees. No beetle kill. #HighParkFire http://t.co/D5jzzJtP,6,5,6,4,4,4,5,6,6,tweet is individual thought,more related to ine's thought,Trees are nation's property,2025-11-27T06:30:16.586Z,25/25,completed
ANONYMOUS006,5,completed,325035256459698200,RT @Austtenn: #prayfortexas #prayforboston http://t.co/VB6YnuqhSD,5,5,5,3,3,3,6,6,6,"The word ""pray"" feels individual","The word ""pray"" not that relational to others","By the word ""pray,"" encourage community",2025-11-27T06:33:40.034Z,25/25,completed
ANONYMOUS006,5,completed,218357819269849100,We are sending our positive thoughts to all who are affected by the fires in our beloved home state of Colorado.,3,3,3,6,7,7,6,6,6,tweet is not related to individual,tweet is related to more close people,tweet is also related to Colorado wildfire,2025-11-27T06:37:28.379Z,25/25,completed
ANONYMOUS006,5,completed,218309005955710980,"Im praying for my homie up in Colorado, Springs.. Hella wildfires up there.",5,5,5,6,6,6,5,5,5,tweet has word of my homie,concern about friends safety,information on wildfire is we involvement,2025-11-27T06:39:50.510Z,25/25,completed
ANONYMOUS006,5,completed,379276767556403200,Here we go again with the rain. #boulderflood http://t.co/TInMWSAnku,6,6,6,6,6,6,6,6,6,a person who is directly experiencing the event,concerns about others as well as I,"hashtag is related to groups, nations",2025-11-27T06:43:12.428Z,25/25,completed
ANONYMOUS006,5,completed,324890880131620860,RT @joeydegraw: Prayers for west Texas,3,3,3,6,6,6,6,6,6,nothing impact on th self,full concern about others,I’m here representing Texas,2025-11-27T06:45:50.490Z,25/25,completed
ANONYMOUS006,5,completed,324871909282025500,Prayers for Boston and West Texas. Cant believe all this is happening..,2,2,2,7,7,7,6,6,5,not individual experience,concern of others who praying,Boston and West Texas are national,2025-11-27T06:48:03.287Z,25/25,completed
ANONYMOUS006,5,completed,212169203422199800,RT @HumaneSociety: Every crew out there is risking their life. Our thoughts are with all of them #highparkfire,4,3,3,6,6,6,7,6,6,not related to own experience,concerns the issue of others,mentioning humanesociety,2025-11-27T06:50:43.285Z,25/25,completed
ANONYMOUS006,5,completed,323913577922715650,RT @inecascos: que huevos hacer estoy en una maratón #PrayForBoston http://t.co/kbsJTZ1mNw,5,5,5,6,6,6,6,6,6,to compare one’s own situation to that of others,concern about others issue,"hashtag related to community, group",2025-11-27T06:53:02.684Z,25/25,completed
ANONYMOUS006,5,completed,396394598768996350,"“@HaleyPhamily: Sad my reaction to the #LAXShooting was oh, another shooting?”",5,5,5,3,3,3,2,2,2,to criticize one’s own feelings,nothing concerns of others,just individual thought,2025-11-27T06:55:09.067Z,25/25,completed
ANONYMOUS006,5,completed,324727180661764100,RT @pushingyayo: #prayforboston #prayfortexas #prayforhumanity,2,2,2,3,3,3,7,7,7,no issue's impact on the self,nothing specified close others,encourage others to issue,2025-11-27T06:57:02.748Z,25/25,completed
ANONYMOUS006,5,completed,324745094504796160,I'm about to leave this country!   #prayfortexas,6,7,6,3,2,2,6,6,6,one's decision related,just individual thought,hashtag is we involvement,2025-11-27T06:58:30.077Z,25/25,completed
ANONYMOUS006,5,completed,408351267657105400,"Pray for all those affected by the Metro North derailment accident - Lord, please send help - many are struggling with coping",2,2,2,3,3,3,6,6,6,tweet is related those who affected,care about group not the close people,concern to the groups,2025-11-27T07:01:30.239Z,25/25,completed
ANONYMOUS006,5,completed,324733660848848900,"RT @PBandJenelley_1: Wow, this is insane... #PrayforTexas 😥💔",4,4,4,3,3,3,6,6,6,tweet is not indicate individual consequences,tweet is not the concern of close peoplee,hashtag indicates community concern,2025-11-27T07:04:01.424Z,25/25,completed
ANONYMOUS006,5,completed,325357509021937660,RT @camilacabello97: I see humans but no humanity #prayforvenezuela #prayfortexas #prayforboston #prayfortheworld,5,5,5,3,3,3,6,6,6,It expresses their own personal opinion,the tweet is not indicated close people,hasgtag indicates community,2025-11-27T07:06:13.638Z,25/25,completed
ANONYMOUS006,5,completed,324204163519086600,These post comparing foreign country's to Boston's bombing,1,1,1,5,5,5,5,5,5,the tweet is not express impact on the self,the tweet is not express close people,nation involved in the post,2025-11-27T07:09:21.234Z,25/25,completed
ANONYMOUS006,5,completed,378055482704814100,Damnit @twitter take care of the spammers using #BoulderFlood,2,2,2,3,3,3,3,3,3,the tweet is not related individual,the tweet is not related close people,thw tweet is not related to the community or nations,2025-11-27T07:11:57.437Z,25/25,completed
ANONYMOUS006,5,completed,396345072419364860,Praying for the shooting victims at LAX❤️🙌🙏,3,3,3,2,2,2,5,5,5,The tweet is not expresses concern about the issue's impact on the self,The tweet is not expresses concern about  close others,victims are related we involvement,2025-11-27T07:14:03.067Z,25/25,completed
