PID,Worker ID,Batch ID,Batch Status,Tweet ID,Tweet Text,I-Involvement-1,I-Involvement-2,I-Involvement-3,You-Involvement-1,You-Involvement-2,You-Involvement-3,We-Involvement-1,We-Involvement-2,We-Involvement-3,I-Involvement Comment,You-Involvement Comment,We-Involvement Comment,Timestamp,Progress,Completion Status
PID032,ANONYMOUS056,22,completed,346552103080181760,RT @madebyjw: I don't know whether its the haze or I didn't clean my spectacle lens. #sgHaze,6,6,6,7,7,7,6,6,6,The tweet lightly hints at the speaker’s experience,"Their dirty glasses are the issue, which indicates minimal personal concern",The tweet focuses more on a humorous confusion rather than a serious,2025-12-26T03:09:15.439Z,50/50,completed
PID032,ANONYMOUS056,22,completed,390275646099705860,sleeping in the living room again. #earthquake #aftershock #PrayForVisayas,6,6,6,7,7,7,6,6,6,The speaker mentions sleeping in the living room,The fact that the speaker is sleeping in the living room indicates personal consequences,The tweet emphasizes the speaker’s individual situation,2025-12-26T03:09:59.806Z,50/50,completed
PID032,ANONYMOUS056,22,completed,348187827110023200,RT @JGrivel: Disasters like this make you realize the importance of not taking things for granted. #heartbreaking #yycflood #abfloods,6,6,6,7,7,7,6,6,6,"While the speaker reflects on the importance of not taking things for granted,",The tweet doesn't directly indicate how the issue affects the speaker personally,The tweet conveys a sense of reflection,2025-12-26T03:10:39.606Z,50/50,completed
PID032,ANONYMOUS056,22,completed,302447868277563400,"@AmazingPhil #RussianMeteor that was scary. Save us, Phil :)",6,6,6,7,7,7,6,6,6,The tweet doesn’t directly express personal concern,joking than a serious personal reflection on the event.,The tweet doesn’t focus on the speaker’s personal experience,2025-12-26T03:11:27.013Z,50/50,completed
PID032,ANONYMOUS056,22,completed,275772136772222980,"its a little cold outside today, and i was too scared to go outside, 'cause typhoon pablo is heading my way, i'm dead, so greyson goodbye",6,6,6,7,7,7,6,6,6,The tweet expresses personal fear and apprehension about the typhoon,The speaker directly references being scared of the approaching typhoon,The tweet focuses on the speaker's own fear,2025-12-26T03:12:12.181Z,50/50,completed
PID032,ANONYMOUS056,22,completed,232939950440607740,How many wake up calls do we still need just to learn from our past. Godbless RP. #PrayForThePhilippines #RescuePH #ReliefPH,7,7,7,6,6,6,6,6,6,While the tweet speaks to a sense of collective frustration,The tweet does not directly suggest that the speaker is personally affected by the flood,The tweet is more focused on a collective issue,2025-12-26T03:12:56.668Z,50/50,completed
PID032,ANONYMOUS056,22,completed,302457741644034050,RT @Pokemon_Parody: The #RussianMeteor was probably just a Deoxys falling from the sky. http://t.co/XdHguVCV,6,6,6,7,7,7,6,6,6,The tweet does not express any concern about the impact,There is no indication in the tweet that the meteor has any personal consequences,The tweet is not about the individual’s experience with the meteor,2025-12-26T03:14:02.820Z,50/50,completed
PID032,ANONYMOUS056,22,completed,347376543883989000,"As u guys complain abt the haze in singapore,every minute in africa,60 seconds passes.",6,6,6,7,7,7,6,6,6,The tweet does not show concern for the self.,The speaker is making a general comparison about the situation,The tweet does not emphasize the individual experience,2025-12-26T03:15:03.251Z,50/50,completed
PID032,ANONYMOUS056,22,completed,392048364516171800,RT @WSWFCNews: Photo | The @RBB_net show a sign of respect to the victims of the NSW fires. #GoWanderers #aleague http://t.co/74qvVM5DaY,6,6,6,6,6,6,5,5,5,The tweet does not indicate that the speaker is personally,There is no indication in the tweet that the speaker personally feels the consequences of the bushfires.,The tweet does not reflect the speaker’s personal experience,2025-12-26T03:15:47.890Z,50/50,completed
PID032,ANONYMOUS056,22,completed,391945704715079700,Before you sleep. Goodnight xox ;-) #prayforcebu #prayforbohol #angelofGod http://t.co/LRHv7O5NpT,6,6,6,7,7,7,6,6,6,The tweet does not express any personal concern about how the Bohol earthquake,The speaker does not indicate that they are personally affected,The tweet does not share any individual experiences,2025-12-26T03:16:29.657Z,50/50,completed
PID032,ANONYMOUS056,22,completed,295669986234601500,"Good morning all, another wet and windy day in #Brisbane - Stay safe everyone! #bigwet #qldfloods2013",7,7,7,6,6,6,6,6,6,The tweet doesn’t explicitly show personal concern,There’s no direct indication that the flooding is affecting the speaker personally,The tweet is general in nature and doesn’t highlight the speaker’s personal experience,2025-12-26T03:17:15.561Z,50/50,completed
PID032,ANONYMOUS056,22,completed,302521381852155900,"I don't understand why NATO, Russia and China don't make a global meteor defense system.",6,6,6,7,7,7,6,6,6,The tweet raises an idea about global defense,It is more of a question about global actions rather than individual concern.,The tweet doesn’t focus on the speaker’s personal experience,2025-12-26T03:18:03.729Z,50/50,completed
PID032,ANONYMOUS056,22,completed,232690720740343800,"Praying for Philippine, may God see you through and help those affected by the floods. Amen",6,6,6,7,7,7,6,6,6,The tweet doesn't suggest the issue directly impacts the speaker personally,"The tweet is about the speaker offering prayers for others, not themselves.",The tweet does not share any personal experience,2025-12-26T03:18:46.303Z,50/50,completed
PID032,ANONYMOUS056,22,completed,347911191810687000,@MarcusBale Yeah and we would have to wear a mask forever. #Sghaze,7,7,7,6,6,6,6,6,6,Mentions inconvenience of wearing a mask but not strong personal concern,deep personal impact discussed.,Reflects individual perspective on the situation,2025-12-26T03:20:09.758Z,50/50,completed
PID032,ANONYMOUS056,22,completed,275581044261019650,Let’s pray that Pablo will not be the monster typhoon that we are bracing for,6,6,6,7,7,7,6,6,6,The tweet doesn't express personal impact but rather anticipates the potential consequences,No direct indication that the speaker is personally affected by the storm.,"The tweet focuses on the situation as a whole, not an individual experience.",2025-12-26T03:21:07.806Z,50/50,completed
PID032,ANONYMOUS056,22,completed,295758993576562700,"Australia's weather in bipolar, last week we were complaining about 50 degree temps and now its flooding? sort your shit out mother nature.",6,6,6,7,7,7,6,6,6,The speaker expresses frustration with the unpredictable weather,No indication that the weather issues have specific personal consequences for the speaker.,The tweet focuses on the speaker’s experience with the extreme weather,2025-12-26T03:21:57.245Z,50/50,completed
PID032,ANONYMOUS056,22,completed,390279966245412860,#PrayForVisayas poor Mindanao. Muslims got no twitter they can't trend #PrayForMindanao but I ain't Muslim but I'll pray for Mindanao.,6,6,6,7,7,7,6,6,6,he tweet does not express any personal concern or the impact of the earthquake,The speaker does not mention how the earthquake personally affects them.,The tweet does not emphasize the speaker’s individual experience with the earthquake,2025-12-26T03:22:51.382Z,50/50,completed
PID032,ANONYMOUS056,22,completed,302447033590116350,RT @robdelaney: Please note: I will not take your Dorner conspiracy theories seriously if they don’t involve the Russian meteor.,6,6,6,7,7,7,6,6,6,The tweet does not express any personal concern about the meteor,The tweet does not suggest any personal consequences for the speaker.,There is no emphasis on the speaker's personal experience,2025-12-26T03:23:34.755Z,50/50,completed
PID032,ANONYMOUS056,22,completed,302447033590116350,RT @robdelaney: Please note: I will not take your Dorner conspiracy theories seriously if they don’t involve the Russian meteor.,6,6,6,7,7,7,6,6,6,The tweet does not express any personal concern about the meteor,The tweet does not suggest any personal consequences for the speaker.,There is no emphasis on the speaker's personal experience,2025-12-26T03:23:34.326Z,50/50,completed
PID032,ANONYMOUS056,22,completed,406580344419545100,"“@BBCBreaking: Glasgow #helicopter crash: It's just a horrible, horrible scene, @stricksmate when did you start reporting the news?",6,6,6,7,7,7,6,6,6,The tweet does not express any personal concern about the impact of the helicopter crash,The tweet doesn’t suggest that the speaker is personally affected,There’s no focus on the speaker’s personal experience,2025-12-26T03:24:27.715Z,50/50,completed
PID032,ANONYMOUS056,22,completed,295039045497655300,@ABCFarNorth why do the ABC presenters continually refer to rain fall using inches? How long has Aust. been metric? Catch up time!#bigwet,6,6,6,7,7,7,6,6,6,The tweet doesn't focus much on the personal impact,The tweet is more about the language issue related to rainfall measurement,The tweet doesn't discuss the speaker's individual experience,2025-12-26T03:26:08.186Z,50/50,completed
PID032,ANONYMOUS056,22,completed,295742220546498560,From Record heat to Cyclones &amp; floods in a week! This is Australia folks,6,6,6,6,6,6,6,6,6,The tweet seems more like an observation of extreme weather events,The tweet doesn't show how the events,The tweet doesn't share any personal experience,2025-12-26T03:26:53.866Z,50/50,completed
